 이별이 떠났다 / Goodbye to Goodbye,2018,40,"Goodbye to Goodbye is a melodrama adapted from the web-novel with the same title. A woman who has given up on her life encounters another woman who has just started a new chapter of her life as a mother. By living under the same roof, the two women with two very different lives share moments of agony and overcome obstacles together to learn what it is like to be a mother. This is a story of a mother-in-law and a daughter-in-law who care for and think dearly of each other. With its therapeutic message, this drama will provide comfort and consolation to the mothers and soon-to-be mothers in the world.","[""Chae Si Ra as Suh Young Hee"", ""Jo Bo Ah as Jung Hyo"", ""Lee Sung Jae as Han Sang Jin"", ""Lee Joon Young as Han Min Soo"", ""Jung Hye Young as Kim Se Young"", ""Jung Woong In as Jung Soo Chul""]",""" Melodrama, Romance""",,
 이브 / Eve,2022,16,"Lee Ra El (Seo Ye Ji) was a girl who idolized her loving parents – a highly intelligent father and a strikingly beautiful mother. But when cruel forces beyond their control cause her father’s death, her family crumbles. Embittered by this terrible experience, she vows revenge on the super-rich people who orchestrated this terrible tragedy. Her prime target is Kang Yoon Kyum (Park Byung Eun), the CEO of the lucrative LY Group business empire, and one of the ringleaders of the plot that ultimately destroyed her family.Lee Ra El’s weapon of choice is divorce. By placing herself at the center of a legal battle worth a staggering USD 1.6 billion, she hopes to bring Kang Yoon Kyum and LY down once and for all. But in order to do so, she will need to wage a bitter legal struggle and fight powerful forces both inside and outside the courtroom. However, this plan has been in the pipelines for 13 years for Lee Ra El, who believes she will use all of her guile to catch Kang Yoon Kyum out when he least expects it. Can revenge bring her the satisfaction she craves – or will it end up consuming her?","[""Seo Ye Ji as Lee Ra El"", ""Lee Sang Yeob as Seo Eun Pyung"", ""Park Byung Eun as Kang Yoon Kyum"", ""Yoo Sun as Han So Ra""]",""" Melodrama, Revenge""",,
 이사장님은9등급 / 理事长是九年级 / The Chairman is Level 9,2024,12,"Na Yi Soo may have grown up in an environment that others would envy, but he harbors hatred for his father and heads to Balhae High School, which his father cherished, in order to seek revenge. The process of change between Yi Soo, who has lived a rougher life than anyone else, and the nation’s most elite students who have lived upright lives, as they get to know each other, and the love that blooms in the process, will be dynamically unfolded.","[""Moon Sung Hyun as Na Yi Soo"", ""Kim Shi Kyung as Han Ba Tang"", ""Yoon Hyun Suk as Boo Ro Woon""]",""" Comedy, Romance, Youth""",,
 이산-정조대왕 / Yi San – King Jeong Jo,2007,77,"This drama details the life of King Jeongjo, Joseon’s 22nd monarch, who is remembered in Korean history as one of Korea’s greatest kings, one who loved the people and reigned for the commoner.","[""Lee Seo Jin as Yi San / King Jeong Jo"", ""Han Ji Min as Seong Song Yeon"", ""Park Eun Hye as Queen Hyo Eui"", ""Lee Jong Soo as Park Dae Su""]",""" Historical""",,
 이상한 변호사 우영우 / Extraordinary Attorney Woo,2022,16,Brilliant attorney Woo Young-woo tackles challenges in the courtroom and beyond as a newbie at a top law firm and a woman on the autism spectrum.,"[""Park Eun Bin as Woo Young Woo"", ""Kang Tae Oh as Lee Joon Ho"", ""Kang Ki Young as Jung Myung Seok""]",""" Legal, Romance""",,
 이웃집 꽃미남 / Flower Boy Next Door,2013,16,"Based on the webtoon titled “I Watch Him Every Day/나는 매일 그를 훔쳐본다” which was Published from 21/June/2011~17/July/2011.This is a drama about a girl, Go Dok Mi (Park Shin Hye) who is a shut-in Miss Lonelyhearts type, who spends her days spying on the man living in next building. She is caught spying by her other neighbor, Enrique Geum (Yoon Shi Yoon). Meanwhile, Oh Jin Rok (Kim Ji Hoon) is the man who notices her from long ago, and knows everything about her and will fall in love with her.Go Dok Mi is a ′city Rapunzel′ who never ventures outdoors, yet has her own set of charms that makes men go weak. Oh Jin Rok is a scruffy manhwa artist. Enrique Geum is a genius creative director, who is good-looking, stylish and bohemian and can′t get enough of soccer. He will form a love line with Go Dok Mi.","[""Next Door Boys"", ""Go Kyung Pyo asOh Dong Hoon"", ""Mizuta Kouki asWatanabe"", ""Kim Jung San asHan Tae Joon""]",""" Romance, comedy""",,
" 이재, 곧 죽습니다 / Death’s Game",2023,8,"“Death’s Game” tells the story of a man who gets more than one second chance at life after facing death. Park So Dam will play the role of Death, who sentences a man named Choi Yi Jae to 12 cycles of life and death right before his first life is about to end.","[""Seo In Guk as Choi Yi Jae"", ""Park So Dam as Death""]",""" Thriller, Fantasy""",,
 이태원 클라쓰 / Itaewon Class,2020,16,"Based on popular webtoon of the same name “Itaewon Class” tell the story of Park Sae Roy (Park Seo Joon) who is uncompromising in the face of injustice as he goes up against the food industry conglomerate in Itaewon. Meanwhile, Jo Yi Seo (Kim Da Mi) is a highly intelligent sociopath with the face of an angel but a completely different personality. Finally, Oh Soo Ah (Nara) is an honest and confident woman who was Park Sae Roy’s first love and is now an employee of a rival company.","[""Park Seo Joon as Park Sae Roy"", ""Kim Da Mi as Jo Yi Seo"", ""Yoo Jae Myung as Jang Dae Hee"", ""Nara as Oh Soo Ah""]",""" Romance, Revenge""",,
 이토록 친밀한 배신자 / 如此亲密的背叛者 / Doubt,2024,10,"Jang Tae Su is a legendary criminal profiler in Korea. He was one of the first in his field and paved the way for criminal behavior analysts in the country. He has gained the absolute respect and trust within the police organization. At home, he is a single parent and raises his daughter by himself. Jang Tae Su works on a murder case and realizes that his daughter is involved in the case. The discovery shakes everything in his professional beliefs and his relationship with his daughter. To protect his daughter, Jang Tae Su struggles to reveal the truth.","[""Han Seok Kyu as Jang Tae Su"", ""Chae Won Bin as Jang Ha Bin"", ""Han Ye Ri as Lee Eo Jin"", ""Oh Yeon Soo as Yun Ji Su""]",""" Action, Thriller, Mystery""",,
 이판사판 / Nothing to Lose,2017,32,"The story of a female judge who fights to reveal the truth about her older brother who was framed for murder and was himself killed by powers greater than her.Judge Lee Jung Joo (Park Eun Bin) presides at the Seoul District Court. She sometimes swears at shameless defendants with unspeakable words. Meanwhile, Judge Sa Ui Hyun (Yun Woo Jin) is assigned to the judgement bench with Judge Lee Jung Joo. He is well known for his excellent use of the law and his conscience to reach verdicts. Now, Lee Jung Joo fights against a huge power who framed her older brother for murder and killed him.",[],""" Legal, Romance, Comedy""",,
 이혼보험 / The Divorce Insurance,2025,12,"When genius actuary Ki-jun from Plus General Insurance, an esteemed hub for the brightest minds, sets out to develop a divorce insurance policy, a task force is formed including an underwriter, quant, risk surveyor, loss adjuster, and a former top insurance agent. As they quantify divorce to determine fair premiums, this office rom-com follows their journey of newfound relationships and love.","[""Lee Dong Wook as No Gi Jun"", ""Lee Joo Bin as Kang Han Deul"", ""Lee Kwang Soo as An Jeon Man"", ""Lee Da Hee as Jeon Na Rae""]",""" Comedy, Romance""",,
 인간수업 / Extracurricular,2020,10,A model high school student who’s steeped in a world of serious crime finds his double life upended when a classmate takes an interest in his secret.,[],""" Youth, School, Crime""",,
 인간실격 / Lost,2021,16,"Story of ordinary people who have worked hard all their lives to see the spotlight, but suddenly realize that “nothing has happened” in the middle of the downhill road of life.","[""Jeon Do Yeon as Boo Jung"", ""Ryoo Joon Yeol as Kang Jae"", ""Park Byung Eun as Jung Soo"", ""Kim Hyo Jin as Kyung Eun""]",""" Melodrama""",,
 인사이더 / Insider,2022,16,"Kim Yo Han (Kang Ha Neul) is a trainee with the judiciary. Tragic circumstances have befallen his family, and while he is working undercover to investigate the suspected corruption carried out by a prosecutor, ends up in the fearsome Seongju Prison. Understanding that he has been betrayed by forces unseen, he decides to make avenging those who wronged him and his family his life’s mission.Kim Yo Han’s fellow inmates have it in for him – and threaten to destroy him utterly at the lawless Seongju Prison, even though he is blessed with incredible wits and formidable fighting skills. However, he may have found an unconventional ally in the form of a shady female entrepreneur named Oh Soo Yeon (Lee Yoo Young). She visits him in prison and promises him the chance to avenge those who caused his downfall…on the condition that he helps her realize her own selfish goals. Will Kim Yo Han’s dreams of revenge ever come true? And what are Oh Soo Yeon’s true intentions?","[""Kang Ha Neul as Kim Yo Han"", ""Lee Yoo Young as Oh Soo Yeon""]",""" Action, Thriller""",,
 인현왕후의 남자 / Queen In Hyun’s Man,2012,16,"A romanctic comedy drama about a classic scholar who arrives 300 years into the modern times (year 2012) from the Chosun (year 1694) through time warp and meets a delinquent actress.Park Boong Do (Ji Hyun Woo) is a scholar who had supported the reinstatement of Queen In Hyun when Jang Heebin’s schemes resulted in her being deposed and replaced as King Sukjong’s queen consort. He travels 300 years into the future of modern Seoul and meets Choi Hee Jin (Yoo In Na), a no-name actress who is expecting a career renaissance through her role as Queen In Hyun in a TV drama ‘New Jang Heebin’.",[],""" Fantasy, Romance, Comedy, Time-Travel""",,
 일기예보적연애 / A Breeze of Love,2023,8,"Dong-wook is suffering from chronic insomnia every night and it gets worse with the bad weather. One day in those painful days, he falls into a deep sleep next to Do-hyun by chance. That’s how Do-hyun, the only shelter for Dong-wook, becomes irreplaceable to Dong-wook. Hanging out together, Do-hyun has a crush on Dong-wook and tries to confess. However, it didn’t go well as planned. Dong-wook only receives a gift not knowing who gave it to him and Do-hyun misunderstood it as he was dumped. Stuck in a misunderstanding, they drift apart. 5 years later, on campus, they met again in the basketball game. However, they still have different feelings about each other. Their relationship, started with first love and ended in misunderstandings, continues again in campus. Will they be able to reconnect their broken ties?","[""Shin Jeong You as Ban Dong Wook"", ""Woo Ji Han as Lee Do Hyun""]",""" BL, Romance""",,
 일단 뜨겁게 청소하라 / Clean With Passion For Now,2018,16,"This drama is a love story between a man who is mysophobic, and a woman who is anything but clean – the meeting between two diametric opposites. Seon Kyeol is good-looking and successful, running his own company that offers cleaning services but his obsession about cleanliness is like an otherworldly thing that most people can never understand. O Sol is in her early 20s and has a rather quirky personality, but she does everything she can to pick herself up to find a job that can sustain her and her family. Although the two seem to be polar opposites on the outside, they both live each day with their own sufferings and concerns. Over time, the two learn to overcome their differences and understand each other’s pain.","[""Kim Yoo Jung as Gil Oh Sol"", ""Yoon Kyun Sang as Jang Sun Kyul"", ""Song Jae Rim as Choi Koon""]",""" Comedy, Romance""",,
 일당백집사 / May I Help You,2022,16,"Baek Dong-Joo, a funeral director who has a supernatural power that she can talk to the dead, and Kim Jib-Sa, an employee of the errand company ‘Ildangbaek.’ These two get entangled in a life-and-death situation with each other after a request from the dead.","[""Hyeri as Baek Dong Joo"", ""Lee Joon Young as Kim Jib Sa""]",""" Fantasy, Romance""",,
 일리있는 사랑 / Valid Love,2014,20,Kim Il Ri marries her high school teacher but falls in love with another man. She struggles as the passionate and hot ‘first love’ and fateful and stable ‘last love’ come in a switched order to her. This drama debates whether Il Ri’s new love is valid from point of view of both her and her husband who watches his wife experiencing first love with another man during their marriage.,[],""" Romance, Family""",,
 일지매 / Iljimae,2008,20,"This historical drama set during the Joseon dynasty tells the story of a legend who rose from humble beginnings to become a hero who robbed from the rich and fought for the poor—a mysterious man known as Iljimae. After his father is killed during his childhood, Yong takes to the streets as a beggar, searching for what remains of his family. After watching his sister be executed shortly after finding her, Yong embarks on a mission: revenge. Tattooing himself with the black emblem he saw on the sword of his father’s murderer, he embarks on a life of crime for the benefit of the poor. When he stumbles across a conspiracy dealing with his father, Iljimae decides to use Eun Chae, the daughter of a government official, to get the information he needs. When he unexpectedly falls for her, he finds himself torn between his life-long mission for vengeance, and his forbidden passion for a woman who knows him only as Iljimae.","[""Lee Joon Ki as Iljimae / Yong / Lee Geom"", ""– Yeo Jin Goo as Geom (child)"", ""Han Hyo Joo as Eun Chae"", ""– Kim Yoo Jung as Eun Chae (child)"", ""Lee Young Ah as Bong Soon"", ""– Jung Da Bin as Bong Soon (child)"", ""Park Shi Hoo as Shi Hoo / Ja Dol"", ""– Lee David as Ja Dol (teen)""]",""" Historical, Romance, Action""",,
 일타 스캔들 / Crash Course in Romance,2023,16,"Nam Haeng Sun used to be a national athlete. She now runs a side dish store. She has a super positive personality and unlimited like stamina. She takes another turn and enters the private education field, which is for students preparing for their university entrance exam. Unexpectedly, Nam Haeng Sun gets involved with Choi Chi Yeol.Choi Chi Yeol is a popular instructor in the private education field and is known as Ilta Instructor (most popular instructor). He works hard at his job. As an instructor to his students, he speaks without reserve and implements showmanship in his lessons. He has accumulated wealth and fame as a popular instructor, but, with increasing success, he has become more sensitive, prickly, and indifferent to people. He then meets Nam Haeng Sun with her super positive personality and never ending stamina. The relationship between Nam Haeng Sun and Choi Chi Yeol develops romantically.","[""Jeon Do Yeon as Nam Haeng Seon"", ""Jung Kyung Ho as Choi Chi Yeol""]",""" Romance, Comedy""",,
 잉여공주 / Surplus Princess,2014,10,"Surplus Princess is a story about a mermaid who attempts to become a human being so that she can stay forever with the man she loves.Aileen (Jo Bo Ah), the eighteenth princess of the mermaid world, dreams to becoming a human because of a love one. She drinks a bottle of the human potion, before she even realize the 100 day consequences to this potion. Before she reaches the 100th day of being a human, she has to find her perfect love one. Will she be able to find him in time?","[""Jo Bo Ah as Kim Ha Ni / Aileen"", ""Ohn Joo Wan as Lee Hyun Myung"", ""Song Jae Rim as Kwon Shi Kyung"", ""Park Ji Soo as Yoon Jin Ah""]",""" Fantasy, Romance, Comedy""",,
 자백 / Confession,2019,16,"A case involving the hidden truth behind the law prohibiting double jeopardy.When Choi Do Hyun was a boy, he had a heart disease. He spent most of his childhood in a hospital. He miraculously had a chance for a heart transplant. Right after the successful heart transplant surgery, his father was accused of murder. His father received the death penalty.To investigate his father’s case, Do Hyun now works as a lawyer.","[""Lee Joon Ho as Choi Do Hyun"", ""Shin Hyun Bin as Ha Yoo Ri"", ""Nam Ki Ae as Madame Jin"", ""Yoo Jae Myung as Ki Choon Ho""]",""" Mystery""",,
 자체발광 오피스 / Radiant Office,2017,16,"After failing several job interviews, Eun Ho Won coincidentally hears that she has six months to live. And when everything seemed hopeless, she finally lands on a job. She decides to make the most out of her life and undergoes a transformation into a sassy lady. This show provides vicarious enjoyment to young people who face harsh reality with diminished opportunities. In the show’s workplace, there is a culture clash between the young, brash workers who express their opinions and older workers who are anxious about the next wave of layoffs. At the same time, the show presents open communication and understanding as a means of overcoming these differences.","[""Go Ah Sung as Eun Ho Won"", ""Ha Suk Jin as Seo Woo Jin"", ""Kim Dong Wook as Seo Hyun"", ""Lee Dong Hwi as Do Ki Taek"", ""Hoya as Jang Kang Ho""]",""" Office, Romance, Comedy""",,
 작은 신의 아이들 / Children of a Lesser God,2018,16,"Cheon Jae In (Kang Ji Hwan) is a detective and he is extremely smart. He is guided by only facts, logic and numbers. Kim Dan ( Kim Ok Bin) is a detective who possesses a superhuman ability involving her vision. They are totally different in personality, but they work together to uncover a conspiracy involving a powerful organization.","[""Kang Ji Hwan asCheon Jae In"", ""Kim Ok Bin asKim Dan"", ""– Han Seo Jin asKim Dan (young)"", ""Shim Hee Sup asJoo Ha Min"", ""Lee Elliya asBaek Ah Hyun""]",""" Supernatural, Mystery""",,
 작은 아씨들 / Little Women,2022,12,"Three sisters, who only have each other and never enough money, get entangled in a conspiracy involving the rich and powerful.","[""Kim Go Eun as Oh In Joo"", ""Nam Ji Hyun as Oh In Kyung"", ""Park Ji Hoo as Oh In Hye"", ""Wi Ha Joon as Choi Do Il"", ""Kang Hoon""]",""" Thriller, Mystery""",,
 잔혹한 인턴 / Cold Blooded Intern,2023,12,"Go Hae Ra worked hard as a merchandiser, but after having a child, she quit her job. For the past 7 years, she put all of her energy into raising her child. She now wants to resume her working career, but she struggles to find a job. One day, she takes an interview for an entry level position at Market House. There, she meets Choi Ji Won, the director of the product planning team who holds the real power at Market House thanks to her charisma and leadership abilities. Go Hae Ra and Choi Ji Won once worked together at another company, so Choi Ji Won decides to hire Go Hae Ra for an intern position in the product planning team. She offers a sweet, but cruel suggestion to Go Hae Ra.","[""Ra Mi Ran as Go Hae Ra"", ""Uhm Ji Won as Choi Ji Won""]",""" Comedy, Office""",,
 장난스런 키스 / 韩版惡作劇之吻 / Playful Kiss,2010,16,"Based on the popular manga Itazura No Kiss, Oh Ha Ni is a clumsy student who falls for the perfectionist, Baek Seung Jo. However, Seung Jo is indifferent towards her and rejects her love. When Ha Ni’s house collapses, she and her father moves into his long-time friend’s house. It turns out that Seung Jo is the friend’s son and Ha Ni is given the opportunity to be near the guy she loves. Will she be able to move Seung Jo’s heart?","[""Kim Hyun Joong as Baek Seung Jo"", ""Jung So Min as Oh Ha Ni"", ""Lee Tae Sung as Bong Joon Gu"", ""Lee Si Young as Yoon He Ra"", ""Jung Hye Young as Hwang Geum Hee (Seung Jo’s mother)"", ""Oh Kyung Soo as Baek Soo Chang (Seung Jo’s father)"", ""Choi Won Hong as Baek Eun Jo (Seung Jo’s brother)"", ""Kang Nam Gil as Oh Ki Dong (Ha Ni’s father)"", ""Hong Yoon Hwa as Jung Joo Ri (Ha Ni’s friend)"", ""Yoon Seung Ah as Dok Go Min Ah (Ha Ni’s friend)"", ""Jang Ah Young as Hong Jang Mi"", ""Bye Bye Sea as Bong Joon Gu’s followers"", ""Hwang Hyo Eun as Song Kang Yi (Ha Ni’s homeroom teacher)"", ""Song Yong Shik as Song Ji Oh"", ""Moon Hoe Won as Head Teacher Hwang"", ""Choi Sung Gook as Wang Kyung Soo"", ""Yoon Bo Hyun"", ""Abigail Alderete as Chris"", ""Jang Hyuk Jin""]",""" Romance, Comedy, School""",,
 장미맨션 / Rose Mansion,2022,12,"Ji Na (Lim Ji Yeon) works as a contract employee at a hotel. She appears to live a normal life, but, internally, she is filled with an inferiority complex. One day, she hears that her older sister Ji Hyun is missing. Ji Na goes to Rose Mansion Apartment, where her parents live. There, she faces unexpected cases. She can’t trust the residents at Rose Mansion, who seem suspicious. Ji Na seeks out the truth in her sister’s disappearance with the help of Detective Min Soo (Yoon Kyun Sang). Min Soo is the only one who believes Ji Na.","[""Im Ji Yeon as Ji Na"", ""Yoon Kyun Sang as Min Soo""]",""" Thriller, Mystery""",,
" 장옥정, 사랑에 살다 / Jang Ok Jung, Live in Love",2013,24,"This drama tells the story of Jang Hee Bin (Kim Tae Hee), one of the most famous royal concubines in the Joseon Dynasty who was behind the deposition of King Sook Jong’s (Yoo Ah In) wife, Queen In Hyun (Hong Soo Hyun). However, unlike the countless dramas and movies about this famous villain, this drama will tell the story of Jang Ok Jung before she became concubine Jang Hee Bin and focus on her role as a fashion designer and cosmetic maker in the Joseon era.","[""Kim Tae Hee as Jang Ok Jung (later Lady Jang Hee Bin)"", ""– Kang Min Ah as Jang Ok Jung (young)"", ""Yoo Ah In as Lee Soon (later King Suk Jong)"", ""– Chae Sang Woo as Lee Soon (young)"", ""Hong Soo Hyun as Queen In Hyun"", ""Jae Hee as Hyun Chi Soo"", ""– Baek Seung Hwan as Hyun Chi Soo (young)"", ""Lee Sang Yeob as Dong Pyung Goon Yi Hang"", ""– Kwak Dong Yun as Dong Pyung Goon (young)"", ""Han Seung Yeon as Choi Musuri (later Lady Choi Suk Bin)""]",""" Historical, Romance, Melodrama""",,
 재벌X형사 / 财阀X刑警 / Flex X Cop,2024,16,"Jin Yi Soo has everything in life. Being a third-generation conglomerate, he never requires others’ assistance. However, things start changing when he gets entangled in a case.Jin Yi Soo joins the violent investigative team at the Kangha Police Station that specializes in catching robbers. He aims to use his wealth and personal connections to his advantage. He works under Detective Lee Kang Hyun. Kang Hyun is dedicated and a smooth-talker and doesn’t care for Yi Soo’s presence when they begin working as partners.","[""Ahn Bo Hyun as Jin Yi Soo"", ""Park Ji Hyun as Lee Kang Hyun"", ""Kang Sang Jun as Yoo Jun Young"", ""Kim Shin Bi as Choi Kyung Jin""]",""" Action, Mystery, Comedy""",,
 재벌집 막내아들 / Reborn Rich,2022,16,"Yoon Hyun Woo (Song Joong Ki) is a devoted, hard-working, and loyal secretary to the Jin family, which runs the lucrative Sunyang Group business empire. But one day, he is ruthlessly betrayed by the family, who frame him for embezzlement. He dies shortly after – but is miraculously brought “back to life” when he wakes up inside the body of the youngest male member of the family – Jin Do Joon.After he realizes what has happened, he decides to take revenge. He hatches a plan to overthrow Jin Yang Chul (Lee Sung Min), the cold-blooded and money-hungry CEO of Sunyang Group. Yoon Hyun Wo plots to use his new “identity” to formulate a hostile takeover of the group – and punish the people who killed him. But what role will be played in all this by a dogged public prosecutor named Seo Min Young (Shin Hyun Bin), an anti-corruption investigator who becomes known as the “Sunyang Group Grim Reaper?”","[""Song Joong Ki as Jin Do Joon / Yoon Hyun Woo"", ""– Kim Kang Hoon as Jin Do Joon (young)"", ""Lee Sung Min as Jin Yang Chul"", ""Shin Hyun Bin as Seo Min Young""]",""" Fantasy, Revenge""",,
 재즈처럼 / 即兴爵士 / Jazz for Two,2024,8,"A familiar melody brings the cold-hearted Han Tae Yi and the sunny transfer student Yoon Se Heon together. They are assigned to perform in the same group despite their different musical sensibilities, and in the process of practicing, they develop complicated emotions.","[""Ji Ho Geun as Han Tae Yi"", ""Kim Jin Kwon as Yoon Se Heon"", ""Song Han Gyeom as Seo Do Yoon"", ""Kim Jung Ha as Song Joo Ha""]",""" BL, Romance, Music""",,
 저글러스 / Bump Up Business,2023,8,"The story revolves around fifth-year trainee and soon-to-debut idol Eden and JiHoon, a celebrity from the same agency, and the love story between these two who are not good at expressing what they truly feel.","[""Nine as Jihoon"", ""Mill as Eden"", ""Yoojung as Jay"", ""KB as Hyunbin"", ""Junji as Woo Sung"", ""Rie as Dong Gun""]",""" BL, Romance""",,
 저글러스 / Jugglers,2017,16,"This office drama depicts the busy lives of secretaries and the trouble they go through while working with a stubborn, non-cooperative boss. The story begins when Jwa Yoon Yi (Baek Jin Hee) gets appointed to Nam Chi Won (Choi Daniel), a cynical, cold-hearted boss who doesn’t get along at all with assistants. Yoon Yi is a strong woman who doesn’t let some harsh words by ignorant bosses get her down. This time, however, things are a bit different. He’s unwilling to cooperate, and he acts cold toward not only her but everyone else at the office. Will Yoon Yi be able to figure out a way to make things work between them?",[],""" Office, Romance""",,
 저녁 같이 드실래요 / Dinner Mate,2020,32,"A man and woman wait in line at a restaurant to eat. They are mistaken for a couple and end up having dinner together. After their first unexpected meeting, they meet and have dinner together weekly. They get to know each other through their dinners.","[""Song Seung Heon as Kim Hae Kyung"", ""Seo Ji Hye as Woo Do Hee"", ""Lee Ji Hoon as Jung Jae Hyuk (Do Hee’s first love)"", ""Son Na Eun as Jin No Eul (Hae Kyung’s first love)""]",""" Romance""",,
 저스티스 / Justice,2019,32,"This drama is a social thriller revealing the hidden desires of two men, and the dark underbelly of Korea’s VVIPs. It follows Lee Tae Kyung (Choi Jin Hyuk), a corrupt lawyer who has joined hands with the devil for revenge, Song Woo Yong (Son Hyun Joo), a man who chose to become evil for the sake of his family, and the involvement of the two in a case involving the serial disappearances of actresses.","[""Choi Jin Hyuk as Lee Tae Kyung"", ""Son Hyun Joo as Song Woo Yong"", ""Nana as Seo Yun Ah"", ""Park Sung Hoon as Tak Soo Ho""]",""" Legal, Thriller""",,
 절대 그이 / My Absolute Boyfriend,2019,36,"Uhm Da Da is a special effects makeup artist. She is secretly seeing the popular actor Ma Wang Joon who is on the rise. As Wang Joon gets busy because of work and tired of their secret relationship, their seven-year-long relationship ends. And that is when Zero Nine appears in her life. He is a humanoid robot who is programmed to be in love with her and become her perfect boyfriend. As Da Da and Zero Nine get close and fall for each other, Wang Joon wants her back. And Diana, the original owner of Zero Nine, comes after them to take Zero Nine back. In the end, My Absolute Boyfriend is about love with the robot who is humane and unstinting. Zero Nine will show what true love is as he learns about love and becomes the absolute boyfriend.","[""Yeo Jin Goo as Zero-Nine / Young Goo"", ""Bang Min Ah as Uhm Da Da"", ""Hong Jong Hyun as Ma Wong Joon"", ""Hong Seo Young as Diana""]",""" Romance, Comedy, Fantasy""",,
 정년이 / 正年 / Jeongnyeon: The Star is Born,2024,12,"Jeong Nyeon has no money or education, but she is a Mokpo girl with a talent for singing! Her dream is to join a women’s traditional theater company, and make it big. But she has a lot to learn and a long way to go before becoming a lead actor. Will Jeong Nyeon achieve her dream of becoming a big star and getting rich?","[""Kim Tae Ri as Yoon Jeong Nyeon"", ""Shin Ye Eun as Heo Yeong Seo"", ""Ra Mi Ran as Kang So Bok"", ""Jung Eun Chae as Moon Ok Gyeong"", ""Kim Yoon Hye as Seo Hye Rang""]",""" Music, Life, Youth""",,
 정숙한 세일즈 / 贞淑的推销 / A Virtuous Business,2024,12,"In search of purpose, opportunity and independence, four rural women start an adult products business in 1992 — embarking on a journey of self-discovery.","[""Kim So Yeon as Han Jeong Suk"", ""Yeon Woo Jin as Kim Do Hyeon"", ""Kim Sung Ryung as O Geum Hui"", ""Kim Sun Young as Seo Yeong Bok"", ""Lee Se Hee as Lee Ju Ri""]",""" Comedy, Life""",,
 정신병동에도 아침이 와요 / Daily Dose of Sunshine,2023,12,"A kind-hearted nurse working in psychiatry goes above and beyond to be a ray of light for those under her care, despite the challenges coming her way.","[""Park Bo Young as Jung Da Eun"", ""Yeon Woo Jin as Dong Go Yoon"", ""Jang Dong Yoon as Song Yu Chan"", ""Lee Jung Eun as Song Hyo Jin""]",""" Medical""",,
 제3의 매력 / The Third Charm,2018,16,"University student On Joon Young (Seo Kang Joon) has a routine for everything. He is neat, wears clean clothes, does his classwork, and plans out everything in advance. He doesn’t care at all for fashion and is hypersensitive to even the smallest things disrupting his schedule. Assistant hairdresser Lee Young Jae (Esom) lives life in the moment. Instinctive and emotional, Lee Young Jae loves her older brother, Lee Soo Jae (Yang Dong Geun), a barista who raised her after their parents died. Lee Young Jae wants to stop going to university and instead work full time like her boss, Baek Joo Ran (Lee Yoon Ji). She also wants to be rich, but she is too honest to do something bad for money. She never has a plan and always listens to her heart. When On Joon Young and Lee Young Jae meet on a blind date, their contrasting personalities both clash and mix. As they learn more about one another, they soon realize that opposites may attract, but keeping this attraction is going to take some kind of charm.","[""Seo Kang Joon as On Joon Young"", ""Esom as Lee Young Jae""]",""" Romance, Comedy""",,
 제발 그 남자 만나지 마요 / Please Don’t Date Him,2020,10,"Ji Sung is a household appliances developer who dreams to live a life like a well-designed algorithm. While she was working on an AI refrigerator with voice recognition, a super sensor chip which National Intelligence Service lost, accidentally got assembled to Ji Sung’s refrigerator and the “Ancestral Spirit” program that will tell who the scums are instead of the freshness of vegetables is born. Thanks to the program, Ji Sung finds out that her perfect elite fiance Jung Han was actually not her Prince Charming and despairs. One day, Gook Hee, a firefighter who the program couldn’t analyze and knows nothing about social media, shows up. And Ji sung can’t stop being skeptical about him. He has zero traces of his past on the internet. Who is he, and will he make Ji Sung despair again?","[""Song Ha Yoon as Seo Ji Sung"", ""Lee Joon Young as Jung Koon Hee"", ""Yoon Bo Mi as Moon Ye Seul"", ""Gong Min Jung as Tak Ki Hyun""]",""" Romance, Comedy""",,
" 제빵왕 김탁구 / Baker King, Kim Tak Goo",2010,30,"Kim Tak Goo (Yoon Shi Yoon) is born to the mistress of Goo Il Jong (Jun Kwan Ryul), the chairman of Geosung Foods Enterprise. But Tak Goo is shunned by the chairman’s wife, Seo In Suk (Jeon In Hwa), and his mother is kidnapped, causing Tak Goo to run away and spend the next 12 years of his life searching for his mother. Tak Goo enters a baking school, where his half-brother, Goo Ma Jun (Joo Won), also happens to be training to become a baker so that he can take over his father’s business. Ma Jun is living under an assumed name and harbors a deep resentment toward Tak Goo from childhood. But when Il Jong finally finds Tak Goo, he wants Tak Goo to take over the company as the eldest son. In Suk, with the help of her lover, Han Seung Jae (Jung Sung Mo), plots to take the inheritance away from Tak Goo and give it to Ma Jun. As Tak Goo and Ma Jun become entangled in their family business, they also become embroiled over the love of two women, Shin Yoo Kyung (Eugene) and Yang Mi Sun (Lee Young Ah). Who will become the ultimate baking king?","[""Yoon Shi Yoon as Kim Tak Goo"", ""– Oh Jae Moo as Tak Goo (child)"", ""Eugene as Shin Yoo Kyung"", ""– Jo Jung Eun as Yoo Kyung (child)""]",""" Melodrama, Family, Romance""",,
